WARNING:tensorflow:From C:\Users\Adrian\AppData\Local\Programs\Python\Python36\lib\site-packages\tensorflow\python\ops\math_ops.py:3066: to_int32 (from tensorflow.python.ops.math_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Use tf.cast instead.
DEBUG:root:1,500,0.173808,0.404396,62.625
DEBUG:root:2,500,0.214227,0.379178,58.406
DEBUG:root:3,500,0.214198,0.318079,58.957
DEBUG:root:4,500,0.207897,0.309825,59.870
DEBUG:root:5,500,0.217399,0.316160,59.620
DEBUG:root:6,500,0.211535,0.357215,59.768
DEBUG:root:7,500,0.225315,0.320848,58.973
DEBUG:root:8,500,0.201305,0.325521,59.139
DEBUG:root:9,500,0.217754,0.338975,58.953
DEBUG:root:10,500,0.234154,0.310758,59.165
DEBUG:root:11,500,0.198698,0.315965,59.050
DEBUG:root:12,500,0.216220,0.339869,59.848
DEBUG:root:13,500,0.230827,0.332254,58.680
DEBUG:root:14,500,0.219316,0.311730,58.761
DEBUG:root:15,500,0.216784,0.328147,59.355
DEBUG:root:16,500,0.230512,0.346838,59.916
DEBUG:root:17,500,0.217140,0.359601,59.648
DEBUG:root:18,500,0.224823,0.354628,59.732
DEBUG:root:19,500,0.230926,0.337753,59.860
DEBUG:root:20,500,0.226444,0.339260,59.793
DEBUG:root:21,500,0.214817,0.312200,59.869
DEBUG:root:22,500,0.228371,0.409417,59.869
DEBUG:root:23,500,0.214947,0.299690,59.840
DEBUG:root:24,500,0.217814,0.332527,59.898
DEBUG:root:25,500,0.243024,0.381787,59.476
DEBUG:root:26,500,0.198094,0.308358,58.465
DEBUG:root:27,500,0.215677,0.312888,58.587
DEBUG:root:28,500,0.213514,0.347610,58.441
DEBUG:root:29,500,0.239716,0.386543,58.404
DEBUG:root:30,500,0.228831,0.329916,58.412
DEBUG:root:31,500,0.229910,0.357693,58.432
DEBUG:root:32,500,0.227820,0.351172,59.111
DEBUG:root:33,500,0.229433,0.313276,59.704
DEBUG:root:34,500,0.225021,0.342462,59.737
DEBUG:root:35,500,0.215138,0.378064,59.733
DEBUG:root:36,500,0.213926,0.394059,59.833
DEBUG:root:37,500,0.229500,0.387128,59.711
DEBUG:root:38,500,0.204982,0.362186,60.031
DEBUG:root:39,500,0.206045,0.370528,59.771
DEBUG:root:40,500,0.204556,0.374593,59.824
DEBUG:root:41,500,0.224331,0.328234,59.903
DEBUG:root:42,500,0.222269,0.398011,59.531
DEBUG:root:43,500,0.217727,0.423458,59.209
DEBUG:root:44,500,0.239923,0.396799,58.746
DEBUG:root:45,500,0.197002,0.415719,58.413
DEBUG:root:46,500,0.228578,0.332905,58.392
DEBUG:root:47,500,0.229679,0.301971,58.403
DEBUG:root:48,500,0.212355,0.357096,59.145
DEBUG:root:49,500,0.204327,0.355649,59.759
DEBUG:root:50,500,0.223378,0.387180,59.762
DEBUG:root:51,500,0.198706,0.397570,59.898
DEBUG:root:52,500,0.196042,0.325535,59.742
DEBUG:root:53,500,0.237983,0.442012,59.802
DEBUG:root:54,500,0.212284,0.345386,59.750
DEBUG:root:55,500,0.219402,0.360176,59.770
DEBUG:root:56,500,0.206356,0.378917,59.919
DEBUG:root:57,500,0.194536,0.358299,59.845
DEBUG:root:58,500,0.193674,0.441381,59.587
DEBUG:root:59,500,0.206464,0.383643,59.117
DEBUG:root:60,500,0.211254,0.426143,58.932
DEBUG:root:61,500,0.184481,0.453220,59.109
DEBUG:root:62,500,0.196181,0.343563,59.151
