WARNING:tensorflow:From C:\Users\Adrian\AppData\Local\Programs\Python\Python36\lib\site-packages\tensorflow\python\ops\math_ops.py:3066: to_int32 (from tensorflow.python.ops.math_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Use tf.cast instead.
DEBUG:root:1,500,0.197941,2.095647,8.766
DEBUG:root:2,500,0.473033,1.564987,3.958
DEBUG:root:3,500,0.470350,1.186635,4.122
DEBUG:root:4,500,0.561083,0.978196,3.869
DEBUG:root:5,500,0.628069,1.032463,3.961
DEBUG:root:6,500,0.621983,1.025242,4.016
DEBUG:root:7,500,0.717149,1.205997,3.936
DEBUG:root:8,500,0.685410,0.999429,3.881
DEBUG:root:9,500,0.658706,0.983290,3.783
DEBUG:root:10,500,0.666736,0.996822,3.765
DEBUG:root:11,500,0.698293,1.025781,3.782
DEBUG:root:12,500,0.667945,0.918036,3.854
DEBUG:root:13,500,0.681219,0.950440,3.862
DEBUG:root:14,500,0.617194,0.823691,3.795
DEBUG:root:15,500,0.586138,1.064114,3.759
DEBUG:root:16,500,0.576652,0.923846,3.765
DEBUG:root:17,500,0.659634,1.285877,3.759
DEBUG:root:18,500,0.629632,0.791311,3.849
DEBUG:root:19,500,0.577871,0.910186,3.852
DEBUG:root:20,500,0.614015,0.869376,3.844
DEBUG:root:21,500,0.619201,0.825824,3.772
DEBUG:root:22,500,0.632119,0.946554,3.783
DEBUG:root:23,500,0.659220,0.923875,3.771
DEBUG:root:24,500,0.603934,0.974054,3.817
DEBUG:root:25,500,0.631359,0.948066,3.860
DEBUG:root:26,500,0.624332,0.918650,3.886
DEBUG:root:27,500,0.631692,0.888440,3.780
DEBUG:root:28,500,0.650643,0.865434,3.765
DEBUG:root:29,500,0.640953,0.870247,3.770
DEBUG:root:30,500,0.657393,0.899031,3.764
DEBUG:root:31,500,0.615500,0.821115,3.876
DEBUG:root:32,500,0.614671,0.869169,3.917
DEBUG:root:33,500,0.595902,0.924563,3.823
DEBUG:root:34,500,0.621148,0.909453,3.789
DEBUG:root:35,500,0.607358,0.946631,3.796
DEBUG:root:36,500,0.593714,0.877338,3.781
DEBUG:root:37,500,0.602566,0.921721,3.848
DEBUG:root:38,500,0.580999,0.890331,3.863
DEBUG:root:39,500,0.605775,0.927949,3.858
DEBUG:root:40,500,0.604971,0.944058,3.783
DEBUG:root:41,500,0.574997,1.015618,3.786
DEBUG:root:42,500,0.595858,0.852419,3.796
DEBUG:root:43,500,0.626900,0.984024,3.826
DEBUG:root:44,500,0.571458,0.861847,3.933
DEBUG:root:45,500,0.582628,1.007982,3.918
DEBUG:root:46,500,0.620661,0.928486,3.905
DEBUG:root:47,500,0.578744,0.956054,4.017
DEBUG:root:48,500,0.578771,0.909538,3.889
