WARNING:tensorflow:From C:\Users\Adrian\AppData\Local\Programs\Python\Python36\lib\site-packages\tensorflow\python\ops\math_ops.py:3066: to_int32 (from tensorflow.python.ops.math_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Use tf.cast instead.
DEBUG:root:1,500,0.130037,0.561086,22.904
DEBUG:root:2,500,0.116601,0.523183,18.691
DEBUG:root:3,500,0.138526,0.592894,18.605
DEBUG:root:4,500,0.120510,0.687069,18.616
DEBUG:root:5,500,0.107144,0.574942,18.606
DEBUG:root:6,500,0.118483,0.626734,18.675
DEBUG:root:7,500,0.094084,0.507826,19.021
DEBUG:root:8,500,0.096691,0.604356,18.656
DEBUG:root:9,500,0.108368,0.617911,18.677
DEBUG:root:10,500,0.131729,0.730964,18.639
DEBUG:root:11,500,0.135154,0.709476,18.635
DEBUG:root:12,500,0.101885,0.738245,18.740
DEBUG:root:13,500,0.079830,0.671798,19.337
DEBUG:root:14,500,0.110910,0.815575,19.282
DEBUG:root:15,500,0.090076,0.713565,19.303
DEBUG:root:16,500,0.096917,0.751730,19.326
DEBUG:root:17,500,0.110668,0.721054,19.335
DEBUG:root:18,500,0.117475,0.794677,19.325
DEBUG:root:19,500,0.089275,0.778733,19.371
DEBUG:root:20,500,0.095645,0.704157,19.338
DEBUG:root:21,500,0.085144,0.798091,19.300
DEBUG:root:22,500,0.096281,0.792170,19.311
DEBUG:root:23,500,0.099014,0.809156,19.347
DEBUG:root:24,500,0.123354,0.744086,19.327
DEBUG:root:25,500,0.101637,0.732549,19.332
DEBUG:root:26,500,0.066749,0.604336,19.371
DEBUG:root:27,500,0.110253,0.683032,19.317
DEBUG:root:28,500,0.062157,0.804014,19.297
DEBUG:root:29,500,0.076230,0.812272,19.342
DEBUG:root:30,500,0.071259,0.762936,19.315
DEBUG:root:31,500,0.056432,0.734727,19.310
DEBUG:root:32,500,0.091899,0.845620,19.356
DEBUG:root:33,500,0.078125,0.826505,19.321
DEBUG:root:34,500,0.064499,0.827008,19.281
DEBUG:root:35,500,0.077578,0.784546,19.322
DEBUG:root:36,500,0.045405,0.806274,19.329
DEBUG:root:37,500,0.052734,0.858213,19.310
DEBUG:root:38,500,0.062258,0.804512,19.575
DEBUG:root:39,500,0.051014,0.887585,19.297
DEBUG:root:40,500,0.044459,0.774822,19.325
DEBUG:root:41,500,0.067971,0.885330,19.316
DEBUG:root:42,500,0.072261,0.809778,19.298
DEBUG:root:43,500,0.078287,0.828405,19.287
DEBUG:root:44,500,0.074885,0.783182,19.182
DEBUG:root:45,500,0.035008,0.856210,18.933
DEBUG:root:46,500,0.083911,0.835332,18.898
DEBUG:root:47,500,0.060803,0.885794,18.849
DEBUG:root:48,500,0.046055,0.817296,18.946
DEBUG:root:49,500,0.045898,0.834396,18.977
DEBUG:root:50,500,0.050044,0.874058,18.777
DEBUG:root:51,500,0.044592,0.820664,18.756
DEBUG:root:52,500,0.065205,0.864944,18.941
DEBUG:root:53,500,0.048870,0.850412,18.986
DEBUG:root:54,500,0.065527,0.850513,18.906
DEBUG:root:55,500,0.045449,0.810907,18.754
DEBUG:root:56,500,0.044539,0.849320,18.909
DEBUG:root:57,500,0.049392,0.854350,18.991
DEBUG:root:58,500,0.061517,0.862792,19.019
DEBUG:root:59,500,0.042791,0.809526,18.900
DEBUG:root:60,500,0.034166,0.837193,18.920
DEBUG:root:61,500,0.052354,0.891030,18.972
DEBUG:root:62,500,0.054657,0.921553,18.944
DEBUG:root:63,500,0.079130,0.726947,18.867
DEBUG:root:64,500,0.040453,0.926491,19.097
DEBUG:root:65,500,0.034389,0.793273,18.943
DEBUG:root:66,500,0.086502,0.722214,18.816
DEBUG:root:67,500,0.031148,0.857231,18.728
DEBUG:root:68,500,0.028590,0.866916,18.972
DEBUG:root:69,500,0.041410,0.901472,18.937
DEBUG:root:70,500,0.046239,0.821424,18.915
DEBUG:root:71,500,0.042767,0.808588,18.759
DEBUG:root:72,500,0.045146,0.894140,18.835
DEBUG:root:73,500,0.061463,0.898852,18.970
DEBUG:root:74,500,0.053791,0.881421,18.941
DEBUG:root:75,500,0.026915,0.915460,18.778
DEBUG:root:76,500,0.063987,0.829731,18.795
DEBUG:root:77,500,0.044966,0.883772,18.969
DEBUG:root:78,500,0.037799,0.834895,18.990
DEBUG:root:79,500,0.040169,0.819758,18.848
DEBUG:root:80,500,0.092918,0.889657,19.005
DEBUG:root:81,500,0.054783,0.862354,19.284
DEBUG:root:82,500,0.049047,0.870763,19.312
DEBUG:root:83,500,0.047337,0.868900,19.291
DEBUG:root:84,500,0.049531,0.787290,19.275
DEBUG:root:85,500,0.047366,0.826459,19.333
DEBUG:root:86,500,0.035883,0.862088,19.305
DEBUG:root:87,500,0.060716,0.879534,19.273
DEBUG:root:88,500,0.043145,0.831542,19.301
DEBUG:root:89,500,0.065513,0.766968,19.306
DEBUG:root:90,500,0.044644,0.819038,19.294
DEBUG:root:91,500,0.031608,0.845966,19.279
DEBUG:root:92,500,0.038708,0.855029,19.334
DEBUG:root:93,500,0.065392,0.863934,19.774
DEBUG:root:94,500,0.051920,0.872526,19.286
DEBUG:root:95,500,0.041203,0.883275,19.308
DEBUG:root:96,500,0.047359,0.838417,19.289
DEBUG:root:97,500,0.054849,0.784637,19.266
DEBUG:root:98,500,0.072220,0.865022,19.298
DEBUG:root:99,500,0.056150,0.863678,19.307
DEBUG:root:100,500,0.041834,0.847129,19.282
DEBUG:root:101,500,0.066239,0.833183,19.318
DEBUG:root:102,500,0.065856,0.918882,19.311
DEBUG:root:103,500,0.052073,0.743156,19.259
DEBUG:root:104,500,0.051586,0.924170,19.284
DEBUG:root:105,500,0.052508,0.790854,19.261
DEBUG:root:106,500,0.042899,0.864309,19.290
DEBUG:root:107,500,0.049642,0.863045,19.291
DEBUG:root:108,500,0.049568,0.878755,19.272
DEBUG:root:109,500,0.034286,0.843917,19.292
DEBUG:root:110,500,0.043166,0.880086,19.269
DEBUG:root:111,500,0.073190,0.882234,19.286
DEBUG:root:112,500,0.063282,0.859713,18.867
DEBUG:root:113,500,0.042810,0.889038,18.931
DEBUG:root:114,500,0.024567,0.773578,18.931
DEBUG:root:115,500,0.025813,0.832107,18.723
DEBUG:root:116,500,0.043637,0.893674,18.781
DEBUG:root:117,500,0.043949,0.851526,19.266
DEBUG:root:118,500,0.032639,0.918865,18.718
DEBUG:root:119,500,0.047028,0.847619,18.874
DEBUG:root:120,500,0.047331,0.847418,18.945
DEBUG:root:121,500,0.051306,0.885931,18.955
DEBUG:root:122,500,0.038245,0.866651,18.708
DEBUG:root:123,500,0.045412,0.907107,18.814
DEBUG:root:124,500,0.054327,0.897217,18.932
DEBUG:root:125,500,0.033552,0.821758,18.937
DEBUG:root:126,500,0.037029,0.871315,18.826
DEBUG:root:127,500,0.039032,0.924179,18.745
DEBUG:root:128,500,0.036615,0.921751,18.880
DEBUG:root:129,500,0.040601,0.771165,19.161
DEBUG:root:130,500,0.026481,0.882380,18.957
DEBUG:root:131,500,0.045127,0.866509,18.746
DEBUG:root:132,500,0.045269,0.955315,19.323
DEBUG:root:133,500,0.052909,0.847909,19.362
DEBUG:root:134,500,0.075250,0.933690,19.276
DEBUG:root:135,500,0.034272,0.889598,19.309
DEBUG:root:136,500,0.028559,0.888644,19.292
DEBUG:root:137,500,0.035608,0.803535,19.349
DEBUG:root:138,500,0.030634,0.865223,19.475
DEBUG:root:139,500,0.036172,0.913258,19.336
DEBUG:root:140,500,0.040603,0.883416,19.533
DEBUG:root:141,500,0.042577,0.859456,19.270
DEBUG:root:142,500,0.029880,0.847716,19.284
DEBUG:root:143,500,0.020817,0.852348,19.299
DEBUG:root:144,500,0.056321,0.850922,19.262
DEBUG:root:145,500,0.048950,0.844632,19.296
DEBUG:root:146,500,0.044925,0.811468,19.271
DEBUG:root:147,500,0.034761,0.872579,19.296
DEBUG:root:148,500,0.079789,0.944840,19.313
DEBUG:root:149,500,0.046614,0.974885,19.335
DEBUG:root:150,500,0.035227,0.817759,19.308
DEBUG:root:151,500,0.035861,0.928823,19.291
DEBUG:root:152,500,0.044460,0.934198,19.261
DEBUG:root:153,500,0.027149,0.807621,19.280
DEBUG:root:154,500,0.049166,0.846144,19.309
DEBUG:root:155,500,0.046618,0.902476,19.295
DEBUG:root:156,500,0.027775,0.840026,19.293
DEBUG:root:157,500,0.029936,0.884573,19.278
DEBUG:root:158,500,0.045331,0.954545,19.313
DEBUG:root:159,500,0.039380,0.942635,19.279
DEBUG:root:160,500,0.038612,0.890858,19.275
DEBUG:root:161,500,0.038485,0.925356,19.340
DEBUG:root:162,500,0.028004,0.933459,19.282
DEBUG:root:163,500,0.025709,0.933773,19.102
DEBUG:root:164,500,0.017799,0.830993,18.923
DEBUG:root:165,500,0.034258,0.905293,18.742
DEBUG:root:166,500,0.041779,0.939660,18.815
DEBUG:root:167,500,0.028960,0.908958,18.958
DEBUG:root:168,500,0.016852,0.887872,18.963
DEBUG:root:169,500,0.019351,0.882509,18.761
DEBUG:root:170,500,0.024317,0.920796,18.749
DEBUG:root:171,500,0.019826,0.869432,18.978
DEBUG:root:172,500,0.049194,0.829022,19.065
DEBUG:root:173,500,0.031593,0.920834,18.820
DEBUG:root:174,500,0.022621,0.873351,18.954
DEBUG:root:175,500,0.034763,0.941719,18.947
DEBUG:root:176,500,0.025008,0.875986,18.745
DEBUG:root:177,500,0.017132,0.946817,18.769
DEBUG:root:178,500,0.024894,0.944892,18.942
DEBUG:root:179,500,0.034237,0.934933,19.269
DEBUG:root:180,500,0.013728,0.883931,19.314
DEBUG:root:181,500,0.022183,0.926853,19.303
DEBUG:root:182,500,0.015871,0.888356,19.286
DEBUG:root:183,500,0.029244,0.950776,19.295
DEBUG:root:184,500,0.030552,0.913992,19.316
DEBUG:root:185,500,0.034369,0.968058,19.285
DEBUG:root:186,500,0.018608,0.929171,19.313
DEBUG:root:187,500,0.017676,0.967059,19.437
DEBUG:root:188,500,0.026129,0.893131,19.294
DEBUG:root:189,500,0.028325,0.956131,19.296
DEBUG:root:190,500,0.017288,0.919066,19.316
DEBUG:root:191,500,0.022363,0.916392,19.288
DEBUG:root:192,500,0.029398,0.919560,19.621
DEBUG:root:193,500,0.016016,0.894285,19.283
DEBUG:root:194,500,0.014813,0.938076,19.270
DEBUG:root:195,500,0.045648,0.849674,19.332
DEBUG:root:196,500,0.032072,0.950880,19.278
DEBUG:root:197,500,0.032482,0.957399,19.265
DEBUG:root:198,500,0.016357,0.920579,19.316
DEBUG:root:199,500,0.011445,0.884135,19.277
DEBUG:root:200,500,0.018747,0.886005,19.274
DEBUG:root:201,500,0.026378,0.856506,19.298
DEBUG:root:202,500,0.011764,0.884098,19.308
DEBUG:root:203,500,0.016263,0.856431,19.251
DEBUG:root:204,500,0.021136,0.867572,19.278
DEBUG:root:205,500,0.018547,0.912870,19.311
DEBUG:root:206,500,0.018408,0.875124,19.263
DEBUG:root:207,500,0.013513,0.889843,19.256
DEBUG:root:208,500,0.020046,0.933377,19.281
DEBUG:root:209,500,0.025687,0.939003,19.293
DEBUG:root:210,500,0.016557,0.939817,19.197
DEBUG:root:211,500,0.011277,0.947533,18.823
DEBUG:root:212,500,0.031954,0.932377,18.755
DEBUG:root:213,500,0.011898,0.919887,18.871
DEBUG:root:214,500,0.016831,0.934623,18.954
DEBUG:root:215,500,0.012835,0.896508,18.896
DEBUG:root:216,500,0.015310,0.975998,18.740
DEBUG:root:217,500,0.022566,0.937035,18.824
DEBUG:root:218,500,0.010307,0.926881,18.940
DEBUG:root:219,500,0.027971,0.963889,18.996
DEBUG:root:220,500,0.018613,0.955349,18.899
DEBUG:root:221,500,0.023947,0.936693,18.934
DEBUG:root:222,500,0.013346,0.915175,18.921
DEBUG:root:223,500,0.012751,0.923581,18.730
DEBUG:root:224,500,0.013345,0.940567,18.785
DEBUG:root:225,500,0.019822,0.937075,18.925
DEBUG:root:226,500,0.014974,0.912445,19.299
DEBUG:root:227,500,0.014397,0.900478,19.287
DEBUG:root:228,500,0.011967,0.884726,19.260
DEBUG:root:229,500,0.024309,0.965607,19.276
DEBUG:root:230,500,0.010349,0.924283,19.298
DEBUG:root:231,500,0.033309,0.894699,19.285
DEBUG:root:232,500,0.026103,0.978480,19.287
DEBUG:root:233,500,0.018290,0.888859,19.327
DEBUG:root:234,500,0.020927,0.910163,19.448
DEBUG:root:235,500,0.029292,0.953642,19.263
DEBUG:root:236,500,0.016368,0.984018,19.309
DEBUG:root:237,500,0.018281,0.875170,19.286
DEBUG:root:238,500,0.003574,0.890893,19.276
DEBUG:root:239,500,0.009189,0.917427,19.288
DEBUG:root:240,500,0.013028,0.955156,19.321
DEBUG:root:241,500,0.004124,0.899366,19.281
DEBUG:root:242,500,0.007053,0.975178,19.304
DEBUG:root:243,500,0.017055,0.945132,19.303
DEBUG:root:244,500,0.021027,0.929129,19.280
DEBUG:root:245,500,0.023344,0.938420,19.272
DEBUG:root:246,500,0.014278,0.838171,19.308
DEBUG:root:247,500,0.008512,0.935915,19.265
DEBUG:root:248,500,0.019191,0.916933,19.263
DEBUG:root:249,500,0.009327,0.901429,19.285
DEBUG:root:250,500,0.017383,0.881466,19.272
DEBUG:root:251,500,0.005633,0.881972,19.282
DEBUG:root:252,500,0.011019,0.907206,19.282
DEBUG:root:253,500,0.006055,0.966711,19.296
DEBUG:root:254,500,0.011133,0.902358,19.260
DEBUG:root:255,500,0.004314,0.961630,19.295
DEBUG:root:256,500,0.019823,0.935388,19.285
DEBUG:root:257,500,0.007367,0.958537,19.267
DEBUG:root:258,500,0.014089,0.927347,19.290
DEBUG:root:259,500,0.011856,0.869135,19.259
DEBUG:root:260,500,0.031837,0.962705,19.276
DEBUG:root:261,500,0.015989,0.974787,19.257
DEBUG:root:262,500,0.003673,0.917881,19.292
DEBUG:root:263,500,0.002849,0.916201,19.258
DEBUG:root:264,500,0.022557,0.935693,19.281
DEBUG:root:265,500,0.011062,0.981247,19.295
DEBUG:root:266,500,0.009876,0.986142,19.249
DEBUG:root:267,500,0.002475,0.947138,19.310
DEBUG:root:268,500,0.018816,0.884430,19.293
DEBUG:root:269,500,0.018006,0.945752,19.272
DEBUG:root:270,500,0.006303,0.904787,19.300
DEBUG:root:271,500,0.012346,0.951088,19.280
DEBUG:root:272,500,0.004079,0.968215,19.306
DEBUG:root:273,500,0.006908,0.978329,19.279
DEBUG:root:274,500,0.034629,0.854783,19.301
DEBUG:root:275,500,0.000865,0.960360,19.290
DEBUG:root:276,500,0.007051,0.911271,19.297
DEBUG:root:277,500,0.007208,0.951574,19.304
DEBUG:root:278,500,0.008388,0.960774,19.295
DEBUG:root:279,500,0.009330,0.963006,19.277
DEBUG:root:280,500,0.002421,0.974032,19.305
DEBUG:root:281,500,0.007962,0.982479,19.463
DEBUG:root:282,500,0.002738,0.965429,19.247
DEBUG:root:283,500,0.007444,0.955231,19.306
DEBUG:root:284,500,0.015162,0.959596,19.305
DEBUG:root:285,500,0.012165,0.937696,19.285
DEBUG:root:286,500,0.009983,0.994450,18.780
DEBUG:root:287,500,0.027040,0.946187,18.839
DEBUG:root:288,500,0.007523,0.960574,18.941
DEBUG:root:289,500,0.008615,0.953348,18.940
DEBUG:root:290,500,0.010804,0.889615,18.778
DEBUG:root:291,500,0.015955,0.950824,19.046
DEBUG:root:292,500,0.015194,0.938084,18.950
DEBUG:root:293,500,0.031186,0.946436,18.967
DEBUG:root:294,500,0.003110,0.975229,18.870
DEBUG:root:295,500,0.005332,0.932549,18.706
DEBUG:root:296,500,0.004650,0.929457,18.904
DEBUG:root:297,500,0.009317,0.982084,18.941
DEBUG:root:298,500,0.001721,0.958192,18.945
DEBUG:root:299,500,0.012970,0.991700,18.732
